gender,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,passed_course,assess_score_1,assess_score_2,assess_score_3,assess_score_4,assess_score_5
0,3,2,0,2,240,1,1,72,78,80,79,100
0,3,2,0,0,60,0,0,73,60,100,55,100
0,2,3,0,0,60,0,1,83,85,100,79,100
0,3,6,0,0,90,0,1,77,84,100,86,100
0,0,2,0,1,60,1,0,84,80,100,79,100
0,1,2,0,1,180,1,1,56,60,100,63,60
0,1,5,1,0,60,0,1,74,79,80,85,100
0,3,3,0,0,60,0,0,73,46,60,64,80
0,3,5,1,1,60,0,1,55,58,100,52,80
0,1,7,1,0,150,0,0,76,77,80,66,100
0,2,9,1,1,60,1,1,85,82,100,92,100
1,2,5,1,0,60,0,1,38,86,100,84,100
0,3,3,1,1,60,0,1,65,81,100,81,100
0,3,3,0,1,120,0,0,78,72,100,100,68
0,1,0,0,1,120,0,0,95,72,100,76,100
0,1,6,0,1,60,0,0,69,71,80,60,56
0,3,6,0,0,60,1,1,77,73,100,73,100
1,3,5,0,0,60,0,0,65,58,80,55,60
0,2,2,0,1,135,0,1,80,79,100,74,100
0,3,6,0,0,60,0,1,73,80,100,78,100
0,1,4,0,0,60,1,1,73,73,100,100,100
0,3,0,1,2,180,0,1,50,58,100,47,100
0,2,4,0,0,120,0,1,80,83,100,60,83
0,1,1,1,0,60,0,0,83,62,100,77,80
0,1,5,1,1,60,0,1,79,59,80,61,100
0,2,8,0,0,120,0,1,40,87,100,72,60
0,3,4,0,1,120,0,0,68,83,100,100,80
0,1,4,0,0,180,0,1,85,69,100,79,100
1,3,2,0,0,60,0,1,95,78,92,63,80
0,3,2,0,0,60,0,0,59,65,60,58,53
1,3,7,0,0,120,1,1,49,66,100,80,65
0,1,9,1,0,60,0,0,48,72,80,73,60
1,2,1,0,0,60,0,1,73,76,80,87,100
0,3,4,1,1,120,0,0,58,71,100,66,80
0,2,1,0,0,60,0,1,90,95,100,93,100
0,1,7,1,0,60,0,1,73,70,100,64,100
0,2,8,0,0,120,0,1,80,81,80,80,93
0,1,1,0,1,120,1,1,70,71,100,77,100
0,3,7,0,0,90,0,1,78,82,100,89,80
0,3,8,1,0,60,0,0,69,69,100,22,80
0,3,2,0,0,60,0,1,68,71,40,67,100
0,2,8,1,0,120,0,1,64,86,100,88,100
0,0,4,0,0,120,0,1,56,59,80,63,100
0,3,1,0,0,60,0,0,63,63,60,50,100
0,1,0,0,1,120,0,0,67,52,100,64,80
0,1,9,1,1,180,0,1,73,77,100,69,100
0,1,0,0,0,120,0,0,69,45,80,100,56
0,3,7,0,0,60,0,1,95,88,100,95,100
0,1,6,0,0,60,0,1,78,76,100,80,100
0,3,6,0,1,120,0,1,83,82,100,86,100
0,2,6,0,0,60,0,1,81,65,80,65,100
0,0,0,0,1,120,0,0,75,70,100,66,60
1,3,5,1,0,120,0,1,72,67,100,74,100
1,2,5,0,0,180,0,0,61,57,80,80,43
0,1,6,1,0,60,0,1,77,83,100,82,100
0,1,0,0,0,60,0,1,85,84,100,81,100
0,3,1,0,0,60,0,1,88,91,100,95,100
0,3,1,0,0,120,0,1,57,73,100,81,100
0,3,5,0,0,60,0,1,93,84,100,92,100
0,1,4,0,0,60,0,0,62,64,100,35,60
0,3,3,0,0,60,0,1,75,78,100,84,100
0,1,0,1,0,120,0,1,85,80,100,83,100
0,1,3,0,0,60,0,1,70,73,100,78,100
1,3,7,1,0,60,0,1,79,81,100,100,79
0,2,5,1,0,120,0,1,70,63,80,62,80
0,3,4,0,0,60,0,1,72,79,100,87,100
0,1,3,0,0,120,0,1,82,84,100,87,60
0,2,5,0,0,60,0,1,65,68,100,69,100
0,1,2,1,0,135,1,1,72,70,100,79,100
0,2,6,1,0,120,0,0,77,79,100,79,100
0,1,1,0,1,120,0,0,83,57,100,61,60
0,1,5,0,0,120,0,0,54,48,100,48,80
0,3,3,0,0,180,0,0,70,45,80,8,60
0,2,7,0,0,60,0,0,73,48,100,58,68
0,0,1,0,1,240,0,1,60,43,100,48,60
0,1,5,1,1,180,0,0,57,66,100,100,83
0,3,2,1,0,60,0,1,88,90,100,95,100
0,1,7,0,1,180,0,1,73,64,100,64,100
0,3,3,0,1,120,0,1,62,68,100,70,100
0,3,6,0,1,180,0,1,85,85,100,83,100
0,1,6,0,1,120,0,1,79,83,100,85,100
0,1,6,0,1,120,0,0,72,66,100,60,80
0,3,5,1,1,120,0,1,80,75,100,85,80
0,3,0,0,1,180,0,0,68,78,100,82,80
0,1,7,0,1,120,0,0,70,54,100,55,80
1,1,1,1,0,60,0,0,78,79,100,81,100
0,3,9,0,0,60,0,1,74,66,80,74,100
0,1,9,0,0,60,0,1,63,67,100,70,100
0,1,4,0,0,60,0,1,75,73,100,71,80
0,3,9,0,0,120,0,1,85,83,100,68,80
0,3,9,0,1,120,0,1,88,78,100,82,80
0,1,3,0,0,60,0,0,75,81,100,89,60
0,3,2,0,1,120,0,0,70,81,80,75,100
0,1,0,0,1,120,0,1,80,65,80,67,40
0,1,3,0,0,135,1,0,87,93,100,61,80
1,3,3,0,0,120,0,0,81,61,100,88,80
0,1,0,1,0,60,0,1,60,82,80,73,80
0,3,8,0,0,135,0,1,55,71,100,57,80
0,1,2,0,0,60,0,1,68,72,100,68,100
0,1,7,1,0,60,0,1,91,88,100,93,100
0,3,1,0,0,60,0,1,79,86,100,93,100
1,3,5,1,0,60,0,1,86,87,100,85,100
0,3,3,0,1,120,0,0,65,60,100,100,54
0,1,6,0,1,120,0,1,77,79,80,87,80
0,3,5,0,0,60,0,1,65,55,60,65,80
0,1,3,1,0,60,1,1,59,64,100,68,80
0,3,4,0,1,180,0,0,67,70,100,64,80
0,3,5,1,0,60,0,1,83,100,68,100,80
0,3,5,0,0,60,1,0,70,60,70,100,60
0,1,0,0,0,60,0,1,69,75,73,60,70
0,3,0,0,0,90,0,1,68,67,80,55,80
0,1,2,0,0,150,0,1,69,67,100,85,100
0,2,0,1,0,60,0,1,79,79,100,75,100
0,1,7,0,0,60,0,1,63,85,100,85,100
0,3,4,0,0,60,1,1,73,67,80,80,50
0,1,1,0,0,60,0,0,50,50,60,40,20
0,1,0,0,0,60,0,1,58,69,100,65,100
0,1,7,0,0,60,0,1,65,65,100,50,100
0,1,3,1,0,60,1,0,45,50,100,45,100
0,3,8,1,1,120,0,1,75,62,100,71,80
0,3,2,1,0,60,0,1,85,88,100,90,100
0,3,0,0,0,60,0,1,62,58,100,56,100
0,3,1,0,0,60,0,1,60,81,100,76,100
0,3,3,1,1,120,0,1,88,63,100,86,80
0,1,3,1,0,60,0,1,70,60,100,57,100
0,3,6,0,0,60,0,0,69,69,100,71,80
0,3,0,0,1,240,1,0,57,43,40,48,60
0,3,0,0,0,120,1,0,39,65,60,67,80
0,1,6,0,0,60,0,1,69,74,100,73,60
0,1,6,0,0,60,0,1,81,91,100,89,100
1,3,4,0,1,240,1,0,85,61,100,50,100
0,3,4,0,0,60,0,1,73,83,100,93,100
0,3,7,0,1,120,0,1,81,74,100,72,80
0,3,6,1,1,180,0,1,75,85,100,83,100
1,1,7,1,1,120,1,0,56,55,100,55,80
0,3,8,1,0,60,0,1,65,83,100,92,100
0,2,1,0,0,90,0,1,65,60,80,55,100
0,3,8,1,0,60,0,1,69,83,100,73,100
0,0,3,0,0,60,0,0,75,71,100,40,65
0,1,8,0,1,240,0,1,67,76,100,100,60
0,3,1,0,1,240,0,0,75,30,100,41,100
0,1,0,0,1,120,0,1,74,77,100,70,100
0,3,3,0,0,60,0,1,80,68,100,85,100
0,1,5,0,0,180,1,0,66,66,100,74,100
0,1,0,1,0,60,0,0,56,52,100,56,80
0,3,2,0,1,180,0,1,79,77,100,83,80
0,1,3,1,0,75,0,1,53,49,60,51,80
0,1,9,1,0,60,0,1,71,75,100,77,40
0,1,6,0,0,60,0,1,73,70,100,81,100
0,3,0,1,0,60,0,1,80,83,100,80,80
0,3,2,1,0,60,0,1,61,65,100,40,59
0,1,8,0,1,120,0,1,64,67,100,100,80
0,3,4,1,0,60,0,1,55,66,100,72,80
0,3,8,0,0,60,0,0,71,75,80,66,80
0,3,8,1,0,150,0,0,54,41,100,100,64
0,2,9,1,0,120,0,1,82,76,100,93,80
0,3,1,1,1,120,0,1,80,60,80,70,60
1,1,1,0,1,120,0,0,80,57,100,54,40
0,2,3,1,0,150,0,1,60,41,100,48,80
0,3,1,0,0,60,0,1,94,94,100,84,100
0,1,3,0,0,60,0,1,62,81,100,86,100
0,1,6,0,0,120,0,1,77,77,100,77,100
0,1,4,0,0,60,0,1,95,97,100,91,100
0,2,1,0,0,60,0,0,65,73,27,38,0
0,1,4,1,0,60,0,0,83,59,100,77,100
0,1,8,0,0,180,0,0,61,46,80,58,60
0,1,5,1,0,60,0,1,77,83,100,95,100
0,3,4,0,0,60,0,1,76,75,80,80,100
0,1,0,0,0,60,0,1,70,45,100,68,80
1,1,5,1,0,60,0,1,80,80,100,79,100
0,3,0,0,0,60,0,1,74,80,100,80,80
0,1,5,0,0,60,0,1,90,85,100,86,100
0,1,1,1,1,120,0,1,53,65,100,68,100
0,1,3,1,0,120,0,0,47,45,80,20,47
0,1,4,0,0,60,0,1,77,87,100,80,100
0,3,6,0,0,60,1,0,58,58,100,100,55
0,3,3,0,0,60,0,1,64,72,100,80,80
0,1,7,1,0,60,0,0,70,83,100,80,100
0,1,2,0,1,120,0,0,54,37,80,41,80
0,1,0,0,0,120,0,0,63,65,100,60,100
0,3,4,1,0,60,0,1,95,93,100,85,80
0,3,1,0,0,60,0,1,72,78,100,80,67
0,3,9,0,0,120,0,1,73,77,100,72,80
0,1,3,1,1,120,1,0,61,65,80,49,100
0,1,1,0,0,60,0,1,54,53,60,44,100
0,3,1,1,0,60,0,0,71,44,80,53,60
0,3,3,1,1,120,0,1,77,69,100,72,60
0,1,4,0,0,60,0,0,73,67,80,70,60
1,1,5,1,0,120,0,1,61,71,100,55,40
0,3,6,0,1,120,0,0,75,60,100,68,60
0,3,0,0,1,120,0,1,63,70,100,70,100
0,1,1,1,0,60,0,0,75,70,100,65,100
0,3,2,0,1,120,1,1,74,60,100,70,60
0,3,3,0,0,60,0,1,64,67,80,78,100
0,3,0,0,0,120,0,1,66,65,100,69,79
0,3,5,0,0,60,0,1,74,61,100,55,100
0,3,5,0,0,60,1,1,85,82,100,72,100
0,3,4,0,0,150,0,1,75,66,100,100,66
0,1,7,0,0,120,0,0,58,63,80,58,100
0,2,7,1,0,60,0,1,87,82,100,85,100
0,1,6,0,1,120,0,1,76,82,100,73,100
0,0,1,0,1,120,0,1,65,85,100,40,80
0,1,3,0,0,90,0,1,77,73,100,62,100
0,3,3,0,0,120,0,1,70,82,100,100,76
0,3,2,0,0,60,0,1,72,86,100,81,100
0,3,3,0,0,60,0,1,78,70,100,80,100
0,1,1,0,0,120,0,1,75,75,80,63,100
0,1,5,0,0,150,0,1,68,61,100,66,80
0,1,6,1,0,60,1,1,76,65,80,60,100
1,3,1,0,1,120,0,1,65,71,100,72,80
0,3,8,0,1,120,0,1,78,77,100,81,100
0,3,3,0,0,60,0,0,69,70,100,60,62
0,1,2,0,0,60,1,1,80,69,100,68,65
0,1,7,1,1,120,0,1,87,64,100,81,80
1,1,6,0,0,60,0,1,70,71,100,80,72
0,1,7,0,0,120,0,1,87,86,100,85,100
0,1,0,0,1,120,0,1,89,83,100,90,100
0,3,0,0,0,60,0,1,62,72,100,83,100
0,3,1,1,0,60,0,1,72,62,100,79,100
0,1,7,0,1,120,1,0,73,59,80,63,80
0,3,1,0,0,60,0,1,73,61,100,62,100
0,1,4,1,0,60,0,1,65,62,80,100,75
0,3,2,0,0,120,0,1,73,75,100,78,100
0,1,0,0,1,120,1,0,75,41,80,40,80
0,3,6,1,0,120,0,1,85,83,100,82,100
0,3,9,0,0,75,0,0,71,75,100,79,80
0,1,3,1,0,120,0,1,83,65,100,100,77
1,1,1,1,0,90,0,1,40,55,100,42,100
0,3,2,0,0,150,0,1,85,92,100,87,100
0,3,5,0,0,60,0,1,82,83,100,81,100
0,1,2,1,0,60,1,1,80,75,100,100,81
0,1,7,1,0,60,0,0,60,82,60,75,80
0,1,3,0,0,75,0,1,85,65,100,78,80
1,1,0,0,0,60,1,0,69,83,100,91,100
0,1,6,0,1,240,0,0,93,95,80,85,100
0,1,0,0,0,60,0,1,75,68,60,100,63
0,1,3,1,0,120,1,1,69,59,100,55,80
0,3,0,0,0,120,0,1,70,86,100,83,100
0,1,7,1,1,120,0,1,75,68,100,63,80
0,1,4,0,1,120,0,1,90,87,100,95,100
0,1,1,0,0,60,0,1,90,80,100,90,100
0,3,3,0,0,60,0,1,79,75,80,71,60
0,3,0,1,1,180,0,0,62,45,60,100,54
0,3,4,0,0,60,0,1,68,70,100,69,100
0,3,4,0,1,120,0,1,85,91,100,91,100
0,3,7,1,0,60,0,1,84,83,100,77,100
1,3,8,0,0,60,0,0,55,59,100,40,100
0,1,7,1,0,120,0,1,76,70,80,77,100
0,3,5,0,0,60,0,1,84,88,100,86,100
0,1,0,0,0,60,0,1,77,85,100,75,100
0,1,9,0,1,120,0,0,73,66,55,62,60
0,1,4,0,1,180,0,1,78,76,40,76,76
0,1,4,0,0,60,0,1,68,72,100,71,100
0,3,9,1,0,75,0,0,23,87,100,80,77
0,2,3,1,0,60,0,1,50,79,60,100,56
0,3,7,1,0,180,0,1,49,66,100,59,80
0,1,0,1,1,180,0,0,70,67,80,100,66
0,3,1,0,0,60,0,1,39,24,45,48,80
0,3,1,0,0,60,0,1,45,56,59,80,60
0,3,6,0,0,120,0,0,65,62,80,40,68
0,1,0,1,1,120,1,0,53,44,42,43,41
0,3,3,1,1,270,0,1,60,65,100,72,80
0,3,0,0,0,60,0,0,33,25,40,0,80
0,3,2,0,0,60,0,0,72,70,80,68,60
1,1,1,0,0,60,1,0,45,64,100,100,100
0,3,2,0,0,60,0,1,57,63,100,78,80
0,3,9,0,0,60,0,1,87,80,100,83,60
0,1,7,0,0,60,0,1,82,64,100,73,80
0,1,2,0,0,120,1,1,60,65,100,63,100
0,1,7,0,0,60,0,1,46,45,80,61,80
0,3,2,0,0,60,0,0,70,80,60,45,80
0,1,4,0,0,120,0,0,56,62,67,54,38
0,3,0,0,0,60,1,1,65,62,80,65,80
0,3,4,0,0,60,0,0,73,60,100,50,60
0,1,1,0,0,120,0,1,79,81,100,87,80
0,3,8,0,0,60,0,1,75,87,100,80,100
0,3,0,0,0,60,0,0,80,71,100,76,80
0,3,3,0,0,60,0,0,71,73,100,83,60
1,3,6,0,0,60,0,1,77,77,100,93,100
0,3,4,0,0,60,0,1,73,75,100,81,60
0,3,3,0,0,120,0,1,87,73,80,74,80
0,3,4,0,0,60,0,1,93,90,100,92,100
0,3,9,0,0,60,0,1,77,82,100,80,100
0,3,1,0,0,60,0,1,64,48,80,80,64
0,1,4,0,0,60,0,0,80,77,100,100,71
0,1,0,0,0,120,1,1,67,72,80,95,100
0,3,5,0,0,120,0,1,65,68,100,60,65
0,1,2,1,0,60,0,1,40,40,100,47,80
0,1,2,0,0,120,0,0,71,64,80,57,40
0,3,2,0,0,150,0,1,70,68,80,75,80
0,1,7,0,0,60,0,0,73,85,80,55,100
0,1,3,0,0,60,0,0,70,68,100,100,80
0,1,1,0,0,60,0,0,73,70,100,79,100
0,1,2,0,0,60,0,1,78,64,100,80,73
0,1,5,1,0,60,0,0,65,72,60,61,100
0,1,7,1,0,60,0,1,73,77,60,77,80
0,3,7,0,0,60,0,1,75,76,100,84,100
0,3,6,0,0,60,1,1,83,78,100,87,80
0,1,3,1,0,60,0,1,93,93,100,89,100
0,2,1,0,0,60,0,1,70,75,100,74,100
0,3,3,0,0,60,0,1,64,80,100,70,100
0,3,2,0,0,60,0,1,89,90,100,86,100
0,3,6,0,0,120,0,1,81,76,100,85,100
0,1,3,0,0,120,0,0,58,67,100,63,80
0,3,7,0,0,120,0,1,80,74,100,75,100
0,3,2,0,0,120,0,1,80,82,100,75,80
0,1,2,0,0,120,0,0,73,78,100,75,80
0,3,2,0,0,120,0,1,83,89,100,87,100
0,1,1,1,0,60,0,0,45,40,100,40,80
0,1,0,1,0,60,0,0,60,35,80,60,20
0,3,9,0,0,60,0,1,77,60,100,100,73
0,3,1,0,0,60,0,0,60,80,100,75,100
0,2,2,0,0,60,0,0,84,65,100,74,100
0,1,2,0,0,60,0,0,55,73,80,56,57
0,3,8,0,0,60,0,1,80,58,100,80,69
0,1,5,0,0,120,0,1,87,75,100,85,80
0,3,7,0,0,120,0,1,77,69,100,63,80
0,1,1,0,0,60,0,1,80,88,100,74,100
1,3,3,0,0,120,0,0,59,58,100,100,45
0,2,9,0,0,120,0,1,85,86,100,89,100
0,3,7,0,0,120,0,1,64,69,100,70,100
0,3,2,0,0,180,0,1,88,94,100,89,80
0,3,6,0,0,60,0,1,73,65,100,81,100
0,3,7,0,0,60,0,1,56,69,100,78,80
0,3,4,1,0,60,0,1,90,70,100,73,80
0,2,9,0,0,120,0,1,87,90,100,87,100
0,1,8,0,0,60,0,1,76,74,100,76,100
0,1,1,1,0,120,0,1,85,81,100,80,100
0,1,0,0,0,60,0,1,85,61,100,75,80
0,1,5,1,0,60,0,1,65,69,60,62,80
0,3,6,0,0,60,0,1,70,74,100,76,100
0,1,7,0,0,60,0,1,42,61,100,66,100
0,3,6,0,0,60,0,1,81,86,100,83,100
0,3,5,0,0,60,0,1,65,70,80,78,100
0,3,3,1,0,120,0,1,80,85,100,100,78
0,1,1,0,0,60,0,0,78,80,100,0,80
0,2,5,1,0,60,0,1,75,74,100,79,100
0,2,6,1,0,60,0,1,73,51,80,73,100
0,3,8,0,0,120,0,0,74,100,100,82,100
0,1,5,0,0,60,0,0,80,59,80,68,100
0,1,6,0,0,60,0,1,79,75,100,73,80
0,1,6,0,0,60,0,1,73,84,100,85,100
0,2,2,0,0,60,0,1,62,56,80,72,60
0,1,2,1,0,60,0,1,61,68,100,82,100
0,3,2,0,0,60,0,1,68,66,100,100,70
0,3,6,0,0,120,0,1,93,92,80,93,100
0,3,2,0,0,60,0,0,69,63,100,63,100
0,1,3,0,0,60,0,1,45,52,80,52,60
0,3,2,0,0,60,0,1,76,77,80,40,65
0,1,7,0,0,60,0,0,55,74,80,80,80
0,1,8,1,0,60,0,1,86,81,100,87,100
0,1,4,0,0,60,0,1,74,83,80,63,80
0,2,3,1,0,60,0,1,79,74,100,70,100
0,3,9,0,0,75,0,1,75,77,80,76,100
0,1,0,1,0,120,0,0,59,62,64,100,60
0,1,8,1,0,60,0,1,70,65,100,80,100
0,3,3,0,0,120,0,1,70,83,100,100,80
0,3,3,0,0,120,0,1,61,62,100,65,100
0,1,0,0,0,60,0,1,65,81,100,81,100
0,3,5,1,0,60,0,1,68,69,100,86,100
0,3,2,0,0,60,0,0,85,59,100,74,60
0,2,4,1,0,60,1,1,62,65,100,70,100
0,1,7,0,0,60,1,1,80,87,100,79,80
0,1,1,0,0,60,0,1,48,43,100,74,80
0,1,2,0,0,90,0,0,68,66,100,72,100
0,1,8,1,0,60,0,1,75,75,100,70,100
0,3,5,1,0,60,0,1,67,59,60,68,80
0,1,5,0,0,60,0,1,90,85,100,83,100
0,0,0,0,0,60,0,1,69,74,100,78,60
0,3,7,0,0,120,0,0,64,82,100,73,100
0,3,0,0,0,60,0,0,75,78,40,73,40
0,3,3,0,0,60,0,1,70,75,100,62,80
0,3,7,0,0,60,0,1,89,76,100,77,100
1,2,2,0,0,60,0,0,57,70,100,100,70
0,3,5,1,0,60,0,1,69,74,100,73,100
0,3,0,0,0,120,0,1,80,72,100,100,78
0,3,6,0,0,60,0,0,53,73,40,70,60
0,1,5,0,0,60,0,0,82,72,80,81,60
0,1,4,0,0,60,0,1,67,73,100,100,75
0,1,0,1,0,60,1,0,68,0,100,33,20
0,2,7,0,0,60,0,1,73,79,100,64,100
0,3,6,0,0,150,1,0,72,48,59,100,60
0,1,3,1,0,60,0,1,52,55,100,60,100
0,1,5,0,0,60,0,0,50,36,100,39,100
0,2,3,1,0,60,0,0,69,58,80,0,80
0,1,5,0,0,60,0,1,80,95,100,82,80
0,3,2,0,0,60,0,0,50,59,100,44,80
0,3,4,0,0,60,1,1,85,79,100,80,100
0,1,1,0,0,60,0,0,78,50,100,50,60
1,3,6,0,0,120,1,1,80,80,100,78,100
0,1,0,0,0,60,1,1,65,61,80,62,60
0,0,2,0,0,60,0,1,50,35,100,67,80
0,1,1,1,0,120,0,1,75,67,100,72,100
0,1,8,1,0,90,0,1,77,80,80,100,81
0,1,3,0,0,60,0,0,25,45,80,100,26
0,3,2,0,0,60,0,0,65,58,80,55,80
0,3,6,0,0,60,0,1,80,78,100,37,100
0,1,0,0,0,120,0,1,83,73,100,83,80
0,1,0,0,0,60,0,0,73,81,100,75,100
0,3,6,0,0,60,0,0,60,62,100,59,80
1,1,8,0,0,60,0,1,83,82,100,89,100
0,1,0,0,0,60,0,1,59,65,100,53,80
0,2,0,1,0,60,0,0,70,57,80,80,68
0,1,0,0,0,60,0,0,55,52,80,55,60
0,1,4,0,0,60,0,1,70,74,80,72,80
0,1,9,0,0,60,0,0,67,63,40,60,100
0,3,5,0,0,120,1,1,66,73,100,70,40
0,1,1,0,0,60,0,0,40,60,40,46,46
0,3,5,0,0,60,0,1,76,61,100,62,100
0,3,0,0,0,60,0,1,57,67,100,71,80
0,1,3,0,0,60,0,1,89,76,100,88,100
0,3,2,1,0,60,0,0,50,76,100,66,80
0,3,9,0,0,120,0,1,80,78,100,74,60
0,3,8,0,0,60,0,1,69,58,100,50,100
0,3,4,1,0,60,0,0,72,59,100,50,100
1,3,4,1,0,60,0,0,70,100,62,100,100
1,3,4,0,0,60,0,0,53,70,100,80,80
0,2,9,0,0,60,0,1,73,69,100,73,100
0,1,0,0,0,60,0,0,60,58,60,59,100
0,1,0,0,0,60,0,0,65,70,100,100,100
0,3,1,0,0,60,0,1,71,73,100,82,100
0,3,0,1,0,60,0,0,65,65,80,30,100
0,2,3,1,0,60,0,1,87,80,100,78,100
0,1,5,0,0,60,1,1,57,54,100,63,60
0,1,2,0,0,60,0,1,61,34,100,54,80
0,2,1,0,0,60,0,0,77,78,100,75,100
0,1,9,1,0,120,0,1,78,76,100,92,100
0,3,2,0,0,60,0,1,40,40,100,100,49
0,1,7,0,0,60,0,0,60,62,100,80,76
0,1,3,0,0,60,0,1,30,77,80,78,40
0,1,0,1,0,60,0,1,74,87,100,86,100
0,1,4,0,0,60,0,1,73,90,100,77,80
0,3,0,0,0,60,0,0,59,68,100,78,80
0,1,9,0,0,60,0,0,67,63,100,47,80
0,2,7,1,0,60,0,1,71,76,100,93,100
0,3,4,0,0,60,0,1,87,82,80,84,100
0,3,3,0,0,60,0,1,90,90,100,83,100
0,3,3,0,0,60,0,1,84,73,100,82,100
0,1,5,0,0,120,0,1,54,56,60,52,38
0,3,1,0,0,60,0,1,65,85,100,80,100
0,3,2,1,0,60,0,0,70,68,100,61,60
0,1,1,1,0,60,1,0,60,65,100,60,60
1,2,6,0,0,180,0,1,83,100,95,80,100
0,3,8,0,0,120,0,0,87,90,100,85,60
0,3,6,0,0,60,0,0,86,90,100,85,60
0,3,4,0,0,60,0,1,65,61,100,62,100
0,1,1,0,0,60,0,1,71,80,100,83,100
0,1,2,0,0,60,0,1,56,65,100,57,40
0,3,8,0,0,60,0,1,51,71,80,71,80
0,1,0,0,0,60,0,1,70,71,100,79,100
0,1,1,1,0,60,0,1,68,59,100,80,46
0,3,4,1,0,60,0,0,70,64,100,47,60
0,1,7,0,0,120,0,1,88,94,100,87,100
0,3,3,1,0,60,0,1,92,90,80,93,100
0,3,7,0,0,60,0,1,91,88,100,89,80
1,3,4,0,0,60,0,1,71,60,100,94,100
0,3,3,0,0,120,0,1,89,93,80,93,100
0,1,6,0,0,60,1,1,63,53,100,54,100
0,3,5,0,0,60,0,1,80,73,100,79,81
0,1,3,0,0,60,0,1,85,75,80,78,100
0,1,8,1,0,60,0,1,90,87,80,83,100
0,3,0,0,0,60,0,1,87,90,100,85,100
0,3,4,1,0,60,0,1,83,85,100,67,100
1,2,8,0,0,120,0,1,70,83,100,79,100
0,3,9,1,0,60,0,1,80,73,100,85,100
0,3,3,0,0,120,0,1,79,71,80,79,60
0,3,6,1,0,60,0,1,73,66,80,72,100
0,1,8,0,0,60,0,1,78,76,100,83,100
0,3,5,0,0,60,1,0,74,75,100,77,100
1,3,3,0,0,120,0,1,89,85,80,90,100
0,1,2,0,0,60,0,0,61,65,100,70,100
0,3,3,0,0,60,0,1,74,65,100,72,80
0,3,0,0,0,60,0,0,60,72,100,73,100
0,3,3,0,0,120,0,1,87,87,100,100,100
1,3,3,0,0,60,0,1,69,59,100,73,100
0,2,6,1,0,60,1,1,83,75,100,71,80
0,2,6,1,0,60,0,1,79,80,100,87,100
0,2,5,1,0,60,0,1,60,61,100,32,100
1,3,2,1,0,60,0,1,61,66,100,83,100
1,3,2,1,0,60,0,1,84,69,100,81,100
0,3,1,0,0,60,0,0,50,51,80,50,60
0,1,0,0,0,120,0,1,73,57,80,57,100
0,1,8,0,0,60,1,1,90,91,100,85,100
0,1,5,0,0,60,0,1,63,68,100,62,80
0,3,2,1,0,60,0,1,75,73,100,78,80
0,3,7,0,0,60,0,1,77,65,80,86,80
0,3,0,0,0,60,0,0,63,60,80,60,100
0,1,7,0,0,60,0,1,77,73,100,61,60
0,3,1,0,0,90,0,0,52,0,100,37,40
0,3,1,0,0,60,0,1,69,51,100,69,100
0,3,0,0,0,120,0,1,87,95,100,95,100
0,2,4,1,0,60,0,1,57,60,100,61,80
0,3,8,0,0,60,0,1,65,86,100,69,100
0,3,1,0,0,60,0,1,65,60,100,80,60
0,1,1,0,0,60,0,1,68,66,80,76,100
0,3,7,0,0,60,0,1,79,83,100,83,80
0,1,1,0,0,60,0,1,87,85,100,81,100
0,3,7,0,0,60,0,1,78,77,100,78,60
0,3,5,0,0,60,0,0,65,60,80,40,60
0,1,3,0,0,60,0,0,62,58,56,80,59
0,3,9,0,0,60,0,1,81,69,100,71,100
0,1,3,1,0,60,0,0,40,40,80,45,80
0,3,7,0,0,60,0,1,83,89,100,93,100
0,1,2,0,0,60,0,1,67,63,100,75,69
0,3,7,0,0,60,0,1,88,82,100,85,80
0,3,7,0,0,60,1,1,71,70,100,65,100
0,3,5,0,0,60,1,0,75,47,80,57,80
0,3,2,1,0,60,0,1,71,72,100,89,100
0,3,4,1,0,60,0,0,83,74,100,100,100
0,1,6,0,0,60,0,1,84,90,100,93,80
0,2,6,1,0,60,0,1,76,82,100,75,100
0,1,0,0,0,60,0,1,68,82,100,54,100
0,3,0,0,0,60,0,0,85,85,100,69,80
1,3,5,1,0,120,0,1,88,88,100,95,100
0,2,7,0,0,120,0,1,83,87,100,83,80
0,1,8,0,0,60,0,0,76,61,60,60,80
0,3,1,0,0,60,1,0,50,45,100,56,60
0,1,0,0,0,60,0,1,77,84,100,88,80
0,1,3,0,0,120,0,1,70,78,100,78,80
0,3,4,0,0,60,0,1,81,82,79,100,100
0,3,1,0,0,60,0,0,49,85,100,62,100
0,1,1,1,0,60,1,0,65,42,80,71,100
0,3,2,0,0,60,0,1,69,60,100,62,100
0,3,9,0,0,60,1,1,70,87,100,85,60
0,3,1,0,0,60,0,1,62,68,80,62,40
0,1,0,0,0,120,0,1,74,74,100,73,60
0,1,8,1,0,60,0,1,84,89,100,86,100
0,3,7,0,0,60,0,0,49,63,100,40,82
0,3,8,0,0,60,0,1,64,85,100,82,100
0,3,7,0,0,60,0,1,76,49,100,70,100
0,2,8,0,0,60,0,1,80,79,100,80,100
0,2,7,1,0,60,0,1,76,82,100,80,100
0,2,3,0,0,60,1,1,74,76,100,69,100
0,3,0,0,0,120,0,1,75,85,100,80,85
0,3,2,0,0,60,0,1,78,87,100,84,100
